Order_ID,Order_Date,Customer_Name,Category,Product,City,State,Quantity,Sales,Discount,Profit,Payment_Mode
ORD03966,02-05-2025,Rohit Yadav,Furniture,Table,Kolkata,West Bengal,4,64396,0,11591.28,Cash
ORD03967,07-07-2025,Nikhil Sharma,Electronics,Printer,Bengaluru,Karnataka,4,56296,0.15,4362.94,Wallet
ORD03968,03-07-2026,Varun Mehta,Grocery,Biscuits,Jaipur,Rajasthan,5,11700,0.15,555.75,UPI
ORD03969,22-12-2025,Komal Mehta,Electronics,Smartphone,Bengaluru,Karnataka,5,158410,0.02,19484.43,Net Banking
ORD03970,08-10-2025,Simran Kaur,Clothing,Hoodie,Ghaziabad,Uttar Pradesh,6,11358,0.08,2180.74,UPI
ORD03971,20-05-2026,Nikhil Yadav,Furniture,Sofa,Ghaziabad,Uttar Pradesh,2,33712,0.08,5124.22,Wallet
ORD03972,01-02-2026,Riya Patel,Grocery,Tea,Chandigarh,Chandigarh,3,6606,0.08,475.63,Cash
ORD03973,02-09-2025,Simran Kaur,Clothing,Shoes,Chandigarh,Chandigarh,1,3157,0.05,639.29,Cash
ORD03974,25-01-2025,Mohit Verma,Clothing,Dress,Delhi,Delhi,6,8172,0.05,1654.83,Net Banking
ORD03975,07-10-2025,Komal Patel,Grocery,Atta,Pune,Maharashtra,6,612,0.1,39.78,Net Banking
ORD03976,28-01-2025,Karan Kaur,Clothing,Jeans,Bengaluru,Karnataka,5,12095,0.05,2449.24,Cash
ORD03977,08-01-2025,Mohit Verma,Clothing,Kurta,Ahmedabad,Gujarat,1,4248,0.1,785.88,Wallet
ORD03978,18-08-2026,Pooja Singh,Furniture,Table,Chandigarh,Chandigarh,5,64925,0.08,9868.6,Wallet
ORD03979,22-06-2026,Amit Gupta,Electronics,Mouse,Jaipur,Rajasthan,5,127440,0.05,14337,UPI
ORD03980,31-03-2025,Mohit Sharma,Grocery,Sugar,Kota,Rajasthan,2,612,0.05,50.49,Net Banking
ORD03981,18-11-2025,Rohit Sharma,Furniture,Table,Kolkata,West Bengal,6,55434,0,9978.12,Card
ORD03982,19-08-2026,Nikhil Verma,Grocery,Biscuits,Mumbai,Maharashtra,2,4526,0.08,325.87,Card
ORD03983,08-02-2026,Nikhil Sharma,Clothing,Shoes,Kota,Rajasthan,3,11394,0.05,2307.29,Card
ORD03984,01-05-2026,Simran Kumar,Furniture,Table,Kota,Rajasthan,2,38980,0.1,5652.1,Cash
ORD03985,24-02-2025,Priya Sharma,Furniture,Office Chair,Chandigarh,Chandigarh,5,50475,0,9085.5,Card
ORD03986,02-12-2025,Rohit Mehta,Grocery,Spices,Delhi,Delhi,4,9056,0,905.6,Cash
ORD03987,26-04-2026,Pooja Jain,Clothing,Kurta,Kota,Rajasthan,4,19736,0.15,3305.78,Card
ORD03988,09-08-2025,Anjali Kaur,Furniture,Office Chair,Jaipur,Rajasthan,1,9437,0.05,1533.51,Cash
ORD03989,24-01-2025,Mohit Singh,Clothing,Dress,Kota,Rajasthan,5,10115,0.05,2048.29,Net Banking
ORD03990,18-02-2026,Komal Kaur,Electronics,Keyboard,Kolkata,West Bengal,4,10000,0.15,775,Cash
ORD03991,09-07-2026,Rohit Singh,Grocery,Pulses,Delhi,Delhi,4,1712,0.15,81.32,Wallet
ORD03992,07-08-2026,Rohit Singh,Furniture,Table,Chandigarh,Chandigarh,4,15632,0.02,2704.34,Card
ORD03993,01-11-2025,Rohit Verma,Grocery,Pulses,Lucknow,Uttar Pradesh,3,7467,0.1,485.36,Card
ORD03994,02-06-2026,Rahul Kaur,Grocery,Spices,Mumbai,Maharashtra,4,464,0.05,38.28,Wallet
ORD03995,08-01-2026,Rohit Sharma,Electronics,Laptop,Bengaluru,Karnataka,4,223916,0.15,17353.49,Net Banking
ORD03996,29-07-2025,Varun Gupta,Clothing,T-Shirt,Kota,Rajasthan,1,4027,0.1,745,Net Banking
ORD03997,14-06-2026,Mohit Kaur,Clothing,Kurta,Ghaziabad,Uttar Pradesh,1,2167,0.05,438.82,Card
ORD03998,26-09-2025,Tanya Singh,Grocery,Biscuits,Bengaluru,Karnataka,3,327,0.05,26.98,Net Banking
ORD03999,01-05-2025,Sneha Jain,Furniture,Desk Lamp,Delhi,Delhi,5,5620,0.02,972.26,Wallet
ORD04000,26-03-2025,Nikhil Kaur,Furniture,Filing Cabinet,Kolkata,West Bengal,4,36796,0.02,6365.71,Wallet
ORD04001,01-10-2025,Amit Jain,Clothing,Dress,Pune,Maharashtra,5,12435,0.05,2518.09,Wallet
ORD04002,10-07-2025,Amit Kaur,Clothing,Dress,Pune,Maharashtra,2,992,0.02,211.3,Cash
ORD04003,10-03-2026,Tanya Patel,Grocery,Rice,Ahmedabad,Gujarat,6,8886,0.02,826.4,UPI
ORD04004,08-02-2025,Neha Patel,Electronics,Smartphone,Meerut,Uttar Pradesh,2,110436,0.15,8558.79,Wallet
ORD04005,19-06-2025,Karan Yadav,Grocery,Spices,Ghaziabad,Uttar Pradesh,2,334,0.1,21.71,Net Banking
ORD04006,31-08-2026,Rohit Yadav,Clothing,Jacket,Delhi,Delhi,2,1080,0.08,207.36,Cash
ORD04007,27-01-2025,Rohit Singh,Electronics,Keyboard,Bengaluru,Karnataka,4,57048,0.02,7016.9,Wallet
ORD04008,23-01-2025,Vivek Singh,Clothing,Jeans,Noida,Uttar Pradesh,5,14865,0,3270.3,Card
ORD04009,29-01-2026,Komal Singh,Electronics,Keyboard,Chandigarh,Chandigarh,1,50280,0.15,3896.7,UPI
ORD04010,01-09-2025,Amit Yadav,Clothing,Kurta,Ahmedabad,Gujarat,1,566,0.1,104.71,Cash
ORD04011,31-03-2026,Aditya Patel,Clothing,Dress,Kota,Rajasthan,2,9056,0.05,1833.84,Net Banking
ORD04012,04-12-2025,Anjali Verma,Furniture,Desk Lamp,Kolkata,West Bengal,5,28635,0.05,4653.19,Wallet
ORD04013,13-05-2026,Neha Verma,Electronics,Smartphone,Ahmedabad,Gujarat,1,35713,0.02,4392.7,Wallet
ORD04014,11-04-2025,Komal Yadav,Furniture,Sofa,Lucknow,Uttar Pradesh,2,40060,0.05,6509.75,Card
ORD04015,23-06-2026,Priya Yadav,Clothing,Jacket,Bengaluru,Karnataka,4,14920,0.1,2760.2,Cash
ORD04016,10-03-2026,Tanya Yadav,Electronics,Mouse,Delhi,Delhi,5,43610,0.1,4142.95,Cash
ORD04017,13-12-2025,Rahul Gupta,Clothing,Dress,Mumbai,Maharashtra,4,13900,0,3058,Wallet
ORD04018,01-02-2025,Komal Patel,Clothing,Kurta,Chandigarh,Chandigarh,1,2965,0.15,496.64,Card
ORD04019,01-09-2025,Anjali Sharma,Clothing,Jacket,Jaipur,Rajasthan,6,16074,0,3536.28,Net Banking
ORD04020,07-12-2025,Komal Jain,Grocery,Biscuits,Agra,Uttar Pradesh,3,2823,0.05,232.9,UPI
ORD04021,04-12-2025,Vivek Kaur,Electronics,Keyboard,Bengaluru,Karnataka,2,59740,0.08,6093.48,Net Banking
ORD04022,14-01-2026,Vivek Kumar,Grocery,Pulses,Lucknow,Uttar Pradesh,3,7296,0.02,678.53,Card
ORD04023,24-08-2026,Karan Kaur,Furniture,Desk Lamp,Kota,Rajasthan,2,20504,0.15,2614.26,Wallet
ORD04024,19-10-2025,Anjali Yadav,Grocery,Rice,Delhi,Delhi,4,1336,0.15,63.46,Wallet
ORD04025,03-03-2026,Sneha Gupta,Clothing,Kurta,Ahmedabad,Gujarat,3,14886,0.15,2493.41,UPI
ORD04026,08-03-2026,Aditya Kumar,Grocery,Spices,Meerut,Uttar Pradesh,2,4776,0.05,394.02,Card
ORD04027,22-06-2025,Sneha Mehta,Clothing,Jacket,Pune,Maharashtra,2,6228,0,1370.16,Net Banking
ORD04028,07-05-2025,Neha Singh,Clothing,Kurta,Chandigarh,Chandigarh,1,3376,0.05,683.64,Net Banking
ORD04029,06-03-2025,Vivek Yadav,Furniture,Filing Cabinet,Kota,Rajasthan,4,50444,0.02,8726.81,UPI
ORD04030,27-02-2025,Anjali Gupta,Furniture,Bookshelf,Noida,Uttar Pradesh,4,86688,0,15603.84,Cash
ORD04031,11-12-2025,Mohit Mehta,Clothing,Kurta,Ghaziabad,Uttar Pradesh,3,9579,0.05,1939.75,Card
ORD04032,17-01-2026,Aditya Mehta,Electronics,Tablet,Mumbai,Maharashtra,6,88014,0.02,10825.72,Net Banking
ORD04033,18-08-2026,Priya Sharma,Electronics,Smartphone,Kolkata,West Bengal,1,20360,0.15,1577.9,Wallet
ORD04034,01-04-2025,Mohit Yadav,Grocery,Rice,Lucknow,Uttar Pradesh,2,810,0.08,58.32,Net Banking
ORD04035,26-08-2025,Karan Mehta,Clothing,Hoodie,Meerut,Uttar Pradesh,1,4042,0.1,747.77,Wallet
ORD04036,07-03-2026,Amit Jain,Grocery,Rice,Kolkata,West Bengal,5,5365,0,536.5,Wallet
ORD04037,13-01-2026,Mohit Jain,Clothing,Dress,Bengaluru,Karnataka,1,1020,0,224.4,Card
ORD04038,27-06-2025,Amit Singh,Electronics,Monitor,Noida,Uttar Pradesh,3,167190,0.02,20564.37,Net Banking
ORD04039,01-09-2025,Pooja Patel,Clothing,T-Shirt,Delhi,Delhi,5,9275,0.15,1553.56,Net Banking
ORD04040,30-08-2025,Varun Jain,Furniture,Sofa,Pune,Maharashtra,1,6860,0,1234.8,Net Banking
ORD04041,05-08-2025,Komal Gupta,Furniture,Filing Cabinet,Noida,Uttar Pradesh,5,91210,0.1,13225.45,Cash
ORD04042,18-02-2026,Karan Gupta,Grocery,Cooking Oil,Kolkata,West Bengal,4,7736,0.08,556.99,Card
ORD04043,10-07-2025,Vivek Singh,Electronics,Mouse,Lucknow,Uttar Pradesh,5,232165,0,30181.45,Net Banking
ORD04044,27-02-2026,Vivek Gupta,Grocery,Tea,Kota,Rajasthan,3,2067,0.15,98.18,UPI
ORD04045,20-06-2025,Aditya Patel,Clothing,Shoes,Bengaluru,Karnataka,5,9450,0.15,1582.88,Net Banking
ORD04046,06-04-2025,Varun Kaur,Grocery,Sugar,Kota,Rajasthan,5,7100,0.1,461.5,Net Banking
ORD04047,02-02-2026,Komal Kaur,Clothing,Jacket,Pune,Maharashtra,5,8410,0.05,1703.03,UPI
ORD04048,09-12-2025,Karan Kumar,Clothing,Jacket,Jaipur,Rajasthan,5,10395,0.1,1923.08,Cash
ORD04049,28-05-2025,Pooja Patel,Clothing,Hoodie,Jaipur,Rajasthan,4,11388,0.15,1907.49,Cash
ORD04050,12-01-2025,Varun Patel,Electronics,Keyboard,Bengaluru,Karnataka,4,210080,0.1,19957.6,Net Banking
ORD04051,16-06-2026,Priya Kumar,Clothing,Hoodie,Pune,Maharashtra,4,13992,0.08,2686.46,Wallet
ORD04052,20-05-2025,Simran Mehta,Furniture,Table,Pune,Maharashtra,2,17524,0.15,2234.31,Wallet
ORD04053,01-08-2025,Karan Kaur,Grocery,Atta,Meerut,Uttar Pradesh,1,1007,0.08,72.5,Wallet
ORD04054,12-06-2026,Nikhil Kaur,Clothing,T-Shirt,Jaipur,Rajasthan,6,4956,0.02,1055.63,Cash
ORD04055,04-12-2025,Anjali Patel,Clothing,Shoes,Mumbai,Maharashtra,2,1442,0.05,292,Net Banking
ORD04056,16-01-2026,Sneha Jain,Clothing,Dress,Kolkata,West Bengal,4,14284,0.15,2392.57,Net Banking
ORD04057,15-05-2025,Riya Kaur,Electronics,Laptop,Agra,Uttar Pradesh,3,14991,0.15,1161.8,Net Banking
ORD04058,01-03-2026,Karan Singh,Clothing,Dress,Lucknow,Uttar Pradesh,5,12310,0.02,2622.03,Net Banking
ORD04059,30-12-2025,Pooja Gupta,Electronics,Smartphone,Jaipur,Rajasthan,1,17335,0.08,1768.17,Cash
ORD04060,07-06-2026,Nikhil Kaur,Furniture,Office Chair,Delhi,Delhi,3,17235,0,3102.3,Cash
ORD04061,13-09-2025,Anjali Kumar,Grocery,Cooking Oil,Ahmedabad,Gujarat,3,1926,0,192.6,Wallet
ORD04062,23-02-2026,Mohit Kumar,Electronics,Smartphone,Bengaluru,Karnataka,6,12132,0.05,1364.85,Card
ORD04063,11-07-2026,Priya Gupta,Furniture,Bookshelf,Ahmedabad,Gujarat,5,56345,0,10142.1,Card
ORD04064,10-03-2026,Nikhil Verma,Furniture,Table,Chandigarh,Chandigarh,5,86035,0.08,13077.32,Card
ORD04065,29-07-2025,Varun Kumar,Grocery,Rice,Kolkata,West Bengal,3,1821,0.02,169.35,UPI
ORD04066,18-05-2026,Amit Sharma,Grocery,Rice,Chandigarh,Chandigarh,5,1985,0.15,94.29,Cash
ORD04067,24-12-2025,Sneha Gupta,Furniture,Table,Pune,Maharashtra,1,18125,0.05,2945.31,Wallet
ORD04068,16-05-2025,Aditya Sharma,Grocery,Biscuits,Pune,Maharashtra,5,825,0.05,68.06,Card
ORD04069,24-10-2025,Pooja Yadav,Clothing,Kurta,Pune,Maharashtra,4,4332,0,953.04,Wallet
ORD04070,06-05-2026,Mohit Kumar,Furniture,Office Chair,Lucknow,Uttar Pradesh,1,21362,0.08,3247.02,Card
ORD04071,24-05-2025,Rohit Mehta,Electronics,Tablet,Noida,Uttar Pradesh,1,39616,0.02,4872.77,Wallet
ORD04072,17-10-2025,Sneha Verma,Grocery,Tea,Agra,Uttar Pradesh,2,3926,0,392.6,Card
ORD04073,31-03-2026,Vivek Verma,Electronics,Headphones,Ghaziabad,Uttar Pradesh,1,40550,0.02,4987.65,UPI
ORD04074,14-02-2025,Arjun Verma,Furniture,Sofa,Jaipur,Rajasthan,4,49256,0.08,7486.91,Card
ORD04075,23-01-2025,Nikhil Singh,Grocery,Cooking Oil,Jaipur,Rajasthan,3,4413,0.1,286.85,Cash
ORD04076,13-04-2026,Neha Sharma,Grocery,Biscuits,Agra,Uttar Pradesh,3,2079,0.08,149.69,Card
ORD04077,18-11-2025,Rohit Sharma,Grocery,Pulses,Chandigarh,Chandigarh,1,669,0.08,48.17,UPI
ORD04078,15-05-2026,Amit Mehta,Clothing,Dress,Ahmedabad,Gujarat,6,23256,0.1,4302.36,Wallet
ORD04079,02-07-2025,Priya Jain,Electronics,Smartphone,Kota,Rajasthan,1,51233,0,6660.29,UPI
ORD04080,04-09-2025,Mohit Verma,Grocery,Pulses,Ahmedabad,Gujarat,6,5454,0.02,507.22,Wallet
ORD04081,07-10-2025,Komal Gupta,Furniture,Filing Cabinet,Ghaziabad,Uttar Pradesh,1,21432,0.05,3482.7,Wallet
ORD04082,27-02-2025,Sneha Patel,Clothing,T-Shirt,Ahmedabad,Gujarat,4,12040,0.08,2311.68,Cash
ORD04083,21-08-2025,Amit Singh,Furniture,Table,Ahmedabad,Gujarat,1,23942,0.1,3471.59,Cash
ORD04084,26-06-2026,Anjali Yadav,Furniture,Sofa,Bengaluru,Karnataka,3,42927,0.15,5473.19,UPI
ORD04085,08-03-2025,Anjali Gupta,Electronics,Keyboard,Chandigarh,Chandigarh,1,20561,0,2672.93,Wallet
ORD04086,14-07-2025,Vivek Mehta,Electronics,Smartphone,Noida,Uttar Pradesh,1,40366,0.02,4965.02,Cash
ORD04087,20-11-2025,Aditya Yadav,Furniture,Table,Jaipur,Rajasthan,2,17204,0,3096.72,Cash
ORD04088,08-07-2026,Vivek Kumar,Furniture,Sofa,Chandigarh,Chandigarh,1,894,0.1,129.63,Net Banking
ORD04089,31-05-2025,Rohit Kaur,Clothing,Jeans,Kota,Rajasthan,4,2280,0.15,381.9,UPI
ORD04090,23-06-2025,Varun Verma,Clothing,Shoes,Delhi,Delhi,1,1806,0.05,365.72,Card
ORD04091,25-01-2026,Komal Kumar,Grocery,Cooking Oil,Kota,Rajasthan,6,13728,0.05,1132.56,Net Banking
ORD04092,07-04-2025,Aditya Verma,Grocery,Pulses,Agra,Uttar Pradesh,1,1532,0.1,99.58,Wallet
ORD04093,22-12-2025,Mohit Patel,Furniture,Office Chair,Kolkata,West Bengal,6,18402,0,3312.36,UPI
ORD04094,26-08-2026,Pooja Mehta,Grocery,Sugar,Ghaziabad,Uttar Pradesh,6,2286,0.08,164.59,Cash
ORD04095,04-11-2025,Amit Mehta,Grocery,Rice,Mumbai,Maharashtra,5,5675,0.15,269.56,Cash
ORD04096,27-07-2025,Mohit Kaur,Clothing,Hoodie,Agra,Uttar Pradesh,2,6072,0.1,1123.32,UPI
ORD04097,25-09-2025,Riya Singh,Grocery,Spices,Ahmedabad,Gujarat,3,321,0.1,20.87,UPI
ORD04098,24-04-2025,Shivam Singh,Grocery,Biscuits,Jaipur,Rajasthan,2,1652,0.08,118.94,Net Banking
ORD04099,08-03-2025,Rohit Jain,Electronics,Keyboard,Ahmedabad,Gujarat,6,262194,0.08,26743.79,Net Banking
ORD04100,23-03-2026,Rahul Patel,Electronics,Monitor,Delhi,Delhi,5,293370,0.02,36084.51,UPI
ORD04101,24-04-2026,Amit Sharma,Clothing,Hoodie,Pune,Maharashtra,1,4852,0,1067.44,Card
ORD04102,25-06-2026,Rahul Yadav,Furniture,Sofa,Chandigarh,Chandigarh,4,90592,0.02,15672.42,Wallet
ORD04103,28-03-2025,Simran Patel,Grocery,Pulses,Ahmedabad,Gujarat,4,8440,0,844,Net Banking
ORD04104,18-04-2025,Shivam Yadav,Furniture,Filing Cabinet,Jaipur,Rajasthan,5,25205,0,4536.9,Net Banking
ORD04105,27-07-2025,Anjali Patel,Grocery,Tea,Jaipur,Rajasthan,1,2090,0.08,150.48,Cash
ORD04106,29-12-2025,Rohit Verma,Grocery,Cooking Oil,Pune,Maharashtra,2,1382,0,138.2,Cash
ORD04107,16-04-2026,Vivek Jain,Grocery,Sugar,Ahmedabad,Gujarat,6,14460,0.15,686.85,Wallet
ORD04108,19-04-2025,Nikhil Kaur,Furniture,Bookshelf,Delhi,Delhi,1,17052,0.05,2770.95,Cash
ORD04109,19-07-2026,Neha Kumar,Grocery,Pulses,Ghaziabad,Uttar Pradesh,3,6891,0,689.1,Net Banking
ORD04110,07-04-2026,Tanya Verma,Grocery,Tea,Mumbai,Maharashtra,4,4940,0.08,355.68,Cash
ORD04111,29-08-2025,Mohit Mehta,Clothing,Dress,Mumbai,Maharashtra,3,6210,0.1,1148.85,Wallet
ORD04112,24-03-2025,Tanya Verma,Grocery,Cooking Oil,Meerut,Uttar Pradesh,3,2016,0,201.6,UPI
ORD04113,02-06-2025,Riya Kaur,Grocery,Tea,Jaipur,Rajasthan,6,14682,0,1468.2,UPI
ORD04114,14-01-2026,Karan Sharma,Electronics,Tablet,Pune,Maharashtra,5,64980,0.02,7992.54,Card
ORD04115,10-08-2025,Amit Yadav,Electronics,Mouse,Kolkata,West Bengal,5,159755,0.1,15176.73,Net Banking
ORD04116,18-01-2026,Karan Verma,Furniture,Desk Lamp,Kolkata,West Bengal,6,147084,0.08,22356.77,Cash
ORD04117,20-05-2025,Tanya Gupta,Clothing,Jeans,Jaipur,Rajasthan,6,10236,0,2251.92,Wallet
ORD04118,10-07-2025,Varun Singh,Grocery,Tea,Kota,Rajasthan,5,2935,0,293.5,Net Banking
ORD04119,25-08-2025,Shivam Singh,Furniture,Bookshelf,Chandigarh,Chandigarh,3,14412,0.08,2190.62,Card
ORD04120,17-04-2026,Komal Mehta,Furniture,Desk Lamp,Ghaziabad,Uttar Pradesh,1,15234,0.15,1942.34,Cash
ORD04121,26-03-2026,Mohit Sharma,Electronics,Mouse,Pune,Maharashtra,6,112482,0.15,8717.36,Cash
ORD04122,10-05-2026,Shivam Kumar,Clothing,Shoes,Chandigarh,Chandigarh,6,26124,0.15,4375.77,Net Banking
ORD04123,06-11-2025,Anjali Verma,Clothing,Jeans,Noida,Uttar Pradesh,2,5534,0.02,1178.74,Cash
ORD04124,05-12-2025,Aditya Yadav,Furniture,Desk Lamp,Chandigarh,Chandigarh,1,3051,0.15,389,UPI
ORD04125,12-06-2026,Amit Verma,Furniture,Sofa,Meerut,Uttar Pradesh,1,21080,0.05,3425.5,Net Banking
ORD04126,20-09-2025,Pooja Verma,Clothing,Shoes,Bengaluru,Karnataka,3,11163,0.02,2377.72,Wallet
ORD04127,05-01-2025,Komal Jain,Electronics,Tablet,Mumbai,Maharashtra,4,235684,0.08,24039.77,Cash
ORD04128,17-08-2026,Simran Gupta,Clothing,T-Shirt,Jaipur,Rajasthan,5,12650,0.02,2694.45,UPI
ORD04129,31-08-2026,Aditya Gupta,Electronics,Monitor,Delhi,Delhi,3,30486,0.08,3109.57,Wallet
ORD04130,02-01-2025,Rohit Jain,Furniture,Bookshelf,Lucknow,Uttar Pradesh,5,28615,0,5150.7,UPI
ORD04131,14-01-2026,Sneha Yadav,Grocery,Cooking Oil,Ghaziabad,Uttar Pradesh,2,4962,0.02,461.47,Card
ORD04132,02-04-2025,Anjali Kaur,Clothing,Hoodie,Mumbai,Maharashtra,6,5610,0,1234.2,UPI
ORD04133,05-04-2025,Nikhil Gupta,Furniture,Bookshelf,Kota,Rajasthan,3,41289,0,7432.02,Card
ORD04134,03-03-2026,Arjun Sharma,Grocery,Atta,Lucknow,Uttar Pradesh,3,4212,0.05,347.49,Card
ORD04135,23-06-2025,Neha Verma,Electronics,Mouse,Agra,Uttar Pradesh,6,102162,0.08,10420.52,Wallet
ORD04136,30-10-2025,Karan Gupta,Clothing,T-Shirt,Kota,Rajasthan,1,3943,0.02,839.86,Net Banking
ORD04137,29-04-2026,Amit Sharma,Grocery,Rice,Kolkata,West Bengal,5,7370,0.05,608.02,Net Banking
ORD04138,22-02-2025,Sneha Patel,Electronics,Mouse,Pune,Maharashtra,5,282585,0,36736.05,Cash
ORD04139,23-09-2025,Priya Singh,Electronics,Tablet,Ghaziabad,Uttar Pradesh,3,28038,0,3644.94,UPI
ORD04140,13-12-2025,Riya Kumar,Furniture,Table,Lucknow,Uttar Pradesh,6,25776,0.08,3917.95,Net Banking
ORD04141,26-06-2026,Anjali Gupta,Electronics,Smartphone,Jaipur,Rajasthan,3,132435,0,17216.55,UPI
ORD04142,04-01-2026,Rahul Singh,Furniture,Table,Bengaluru,Karnataka,2,30090,0.08,4573.68,Wallet
ORD04143,24-11-2025,Varun Kumar,Clothing,Kurta,Kolkata,West Bengal,1,2993,0.08,574.66,Net Banking
ORD04144,03-08-2026,Amit Yadav,Electronics,Smartphone,Chandigarh,Chandigarh,4,146264,0.02,17990.47,Card
ORD04145,29-04-2025,Rohit Gupta,Clothing,Kurta,Meerut,Uttar Pradesh,2,2002,0.1,370.37,Card
ORD04146,08-01-2025,Priya Verma,Clothing,Kurta,Noida,Uttar Pradesh,3,3606,0.05,730.22,Wallet
ORD04147,04-05-2025,Vivek Singh,Clothing,Dress,Chandigarh,Chandigarh,4,7408,0.1,1370.48,Net Banking
ORD04148,01-02-2025,Rohit Kaur,Clothing,Jeans,Delhi,Delhi,1,1629,0.15,272.86,Cash
ORD04149,06-11-2025,Vivek Mehta,Electronics,Keyboard,Delhi,Delhi,5,298620,0.1,28368.9,Wallet
ORD04150,17-03-2025,Varun Singh,Grocery,Spices,Agra,Uttar Pradesh,5,6485,0.1,421.53,Net Banking
ORD04151,14-04-2026,Anjali Patel,Furniture,Desk Lamp,Noida,Uttar Pradesh,2,44988,0.08,6838.18,UPI
ORD04152,17-11-2025,Pooja Singh,Grocery,Tea,Lucknow,Uttar Pradesh,6,14652,0,1465.2,UPI
ORD04153,19-11-2025,Neha Verma,Electronics,Monitor,Noida,Uttar Pradesh,2,9278,0.1,881.41,UPI
ORD04154,24-10-2025,Arjun Jain,Clothing,Shoes,Ahmedabad,Gujarat,5,8495,0.02,1809.43,Cash
ORD04155,15-09-2025,Riya Singh,Electronics,Keyboard,Meerut,Uttar Pradesh,6,348342,0.15,26996.51,Net Banking
ORD04156,23-05-2025,Anjali Verma,Grocery,Cooking Oil,Bengaluru,Karnataka,2,1454,0,145.4,Cash
ORD04157,04-04-2026,Aditya Mehta,Furniture,Table,Mumbai,Maharashtra,4,61004,0,10980.72,UPI
ORD04158,28-08-2026,Varun Kaur,Clothing,Hoodie,Meerut,Uttar Pradesh,5,9605,0.15,1608.84,Net Banking
ORD04159,27-05-2026,Aditya Singh,Grocery,Pulses,Lucknow,Uttar Pradesh,1,2288,0.15,108.68,UPI
ORD04160,23-02-2025,Rahul Verma,Electronics,Printer,Bengaluru,Karnataka,3,36888,0.05,4149.9,Card
ORD04161,20-05-2026,Neha Gupta,Electronics,Smartphone,Ahmedabad,Gujarat,1,1823,0.15,141.28,Net Banking
ORD04162,24-10-2025,Priya Mehta,Furniture,Bookshelf,Lucknow,Uttar Pradesh,2,29928,0.05,4863.3,Wallet
ORD04163,28-08-2025,Shivam Jain,Furniture,Desk Lamp,Meerut,Uttar Pradesh,4,60136,0.15,7667.34,Cash
ORD04164,23-06-2025,Komal Patel,Furniture,Table,Mumbai,Maharashtra,6,25128,0.1,3643.56,Card
ORD04165,17-07-2026,Nikhil Jain,Grocery,Sugar,Bengaluru,Karnataka,6,4566,0.08,328.75,UPI
ORD04166,13-04-2026,Karan Kumar,Grocery,Rice,Lucknow,Uttar Pradesh,2,2062,0.05,170.12,Wallet
ORD04167,13-03-2026,Shivam Patel,Clothing,Kurta,Ghaziabad,Uttar Pradesh,1,960,0.15,160.8,Card
ORD04168,24-04-2026,Amit Yadav,Electronics,Mouse,Agra,Uttar Pradesh,2,42154,0.15,3266.94,UPI
ORD04169,26-07-2026,Varun Gupta,Grocery,Rice,Kota,Rajasthan,4,6460,0,646,Wallet
ORD04170,21-12-2025,Sneha Mehta,Clothing,Dress,Pune,Maharashtra,5,17860,0.02,3804.18,Wallet
ORD04171,12-01-2025,Anjali Patel,Grocery,Spices,Meerut,Uttar Pradesh,1,1053,0.1,68.45,Cash
ORD04172,12-10-2025,Arjun Singh,Electronics,Headphones,Mumbai,Maharashtra,3,147258,0.05,16566.53,Cash
ORD04173,05-02-2025,Anjali Patel,Clothing,Jacket,Noida,Uttar Pradesh,2,3694,0.15,618.75,UPI
ORD04174,29-12-2025,Rohit Kumar,Clothing,Jacket,Noida,Uttar Pradesh,5,18435,0.02,3926.65,UPI
ORD04175,24-08-2025,Nikhil Verma,Grocery,Pulses,Lucknow,Uttar Pradesh,3,1557,0.15,73.96,Net Banking
ORD04176,01-02-2025,Simran Kumar,Clothing,Dress,Pune,Maharashtra,1,3045,0.15,510.04,Net Banking
ORD04177,18-05-2025,Nikhil Kaur,Furniture,Sofa,Meerut,Uttar Pradesh,2,17148,0.05,2786.55,Wallet
ORD04178,13-07-2026,Rohit Singh,Grocery,Rice,Chandigarh,Chandigarh,2,1572,0.02,146.2,Wallet
ORD04179,07-08-2026,Karan Yadav,Electronics,Printer,Noida,Uttar Pradesh,5,270385,0.1,25686.58,Cash
ORD04180,28-03-2026,Anjali Patel,Grocery,Biscuits,Meerut,Uttar Pradesh,1,369,0.02,34.32,Net Banking
ORD04181,10-11-2025,Tanya Verma,Furniture,Sofa,Ahmedabad,Gujarat,2,6208,0,1117.44,Card
ORD04182,04-09-2025,Amit Mehta,Electronics,Laptop,Mumbai,Maharashtra,5,134970,0.02,16601.31,Cash
ORD04183,30-06-2026,Rohit Jain,Clothing,Dress,Ahmedabad,Gujarat,1,519,0.02,110.55,UPI
ORD04184,05-04-2025,Amit Sharma,Furniture,Filing Cabinet,Jaipur,Rajasthan,3,56184,0.05,9129.9,Card
ORD04185,25-01-2025,Varun Kumar,Electronics,Keyboard,Lucknow,Uttar Pradesh,1,46896,0.05,5275.8,Net Banking
ORD04186,11-03-2026,Varun Kaur,Electronics,Keyboard,Mumbai,Maharashtra,3,84897,0,11036.61,Wallet
ORD04187,11-08-2026,Aditya Sharma,Grocery,Sugar,Meerut,Uttar Pradesh,1,1233,0.1,80.14,Card
ORD04188,23-05-2026,Simran Verma,Furniture,Office Chair,Lucknow,Uttar Pradesh,2,43820,0.05,7120.75,Card
